TQ:Q, TS:S, qindex, sindex, q, s, d
77637:5, 12:5, 0, 5, [], [], 0.000
77637:5, 37:5, 0, 5, [], [], 0.000
77637:5, 85:5, 0, 5, [], [], 0.000
77637:5, 115:5, 0, 5, [], [], 0.000
77637:5, 146:2, 0, 0, [], [], 0.000
77637:5, 149:5, 0, 5, [], [], 0.000
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:3, 0, 5, [], [], 0.289
77637:5, 12:5, 1, 5, [], [], 0.000
77637:5, 37:5, 1, 5, [], [], 0.000
77637:5, 85:5, 1, 5, [], [], 0.000
77637:5, 115:5, 1, 5, [], [], 0.000
77637:5, 146:2, 1, 0, [], [], 0.000
77637:5, 149:5, 1, 5, [], [], 0.000
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:3, 1, 5, [], [], 0.289
77637:5, 12:5, 2, 5, [], [], 0.000
77637:5, 37:5, 2, 5, [], [], 0.000
77637:5, 85:5, 2, 5, [], [], 0.000
77637:5, 115:5, 2, 5, [], [], 0.000
77637:5, 146:2, 2, 0, [], [], 0.000
77637:5, 149:5, 2, 5, [], [], 0.000
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
77637:5, 12:3, 2, 5, [], [], 0.289
