TQ:Q, TS:S, q_pos, s_pos, q, s, d
77631:0, 14:0, 0, 1, [], [], 0.000
77631:0, 34:0, 0, 1, [], [], 0.000
77631:0, 66:4, 0, 10, [], [], 0.000
77631:0, 126:1, 0, 0, [], [], 0.000
77631:0, 146:9, 0, 0, [], [], 0.000
77631:0, 166:5, 0, 2, [], [], 0.000
77631:0, 191:0, 0, 1, [], [], 0.000
77631:0, 89:37, 0, 1, [], [], 0.153
77631:0, 57:7, 0, 14, [], [], 0.194
77631:0, 131:4, 0, 5, [], [], 0.194
77631:0, 142:2, 0, 3, [], [], 0.194
77631:0, 12:5, 0, 5, [], [], 0.199
77631:0, 37:5, 0, 5, [], [], 0.199
77631:0, 85:5, 0, 5, [], [], 0.199
77631:0, 115:5, 0, 5, [], [], 0.199
77631:0, 146:2, 0, 0, [], [], 0.199
77631:0, 149:5, 0, 5, [], [], 0.199
77631:0, 43:6, 0, 4, [], [], 0.243
77631:0, 97:6, 0, 4, [], [], 0.243
77631:0, 57:13, 0, 13, [], [], 0.258
77631:0, 131:10, 0, 5, [], [], 0.258
77631:0, 4:0, 0, 28, [], [], 0.258
77631:0, 4:0, 0, 13, [], [], 0.269
77631:0, 57:6, 0, 13, [], [], 0.273
77631:0, 62:4, 0, 2, [], [], 0.273
77631:0, 131:3, 0, 5, [], [], 0.273
77631:0, 142:3, 0, 3, [], [], 0.273
77631:0, 43:4, 0, 5, [], [], 0.282
77631:0, 57:2, 0, 0, [], [], 0.282
77631:0, 97:4, 0, 5, [], [], 0.282
77631:0, 126:4, 0, 11, [], [], 0.282
77631:0, 171:2, 0, 0, [], [], 0.282
77631:0, 179:11, 0, 0, [], [], 0.282
77631:0, 69:2, 0, 51, [], [], 0.290
77631:0, 89:24, 0, 2, [], [], 0.290
77631:0, 89:27, 0, 2, [], [], 0.290
77631:0, 89:28, 0, 2, [], [], 0.290
77631:0, 89:30, 0, 2, [], [], 0.290
77631:0, 89:31, 0, 2, [], [], 0.290
77631:0, 89:32, 0, 2, [], [], 0.290
77631:0, 43:1, 0, 4, [], [], 0.295
77631:0, 97:1, 0, 4, [], [], 0.295
77631:0, 192:5, 0, 4, [], [], 0.307
77631:0, 4:0, 0, 18, [], [], 0.308
77631:0, 42:1, 0, 11, [], [], 0.316
77631:0, 49:2, 0, 4, [], [], 0.316
77631:0, 57:4, 0, 19, [], [], 0.316
77631:0, 89:37, 0, 2, [], [], 0.316
77631:0, 105:1, 0, 4, [], [], 0.316
77631:0, 117:2, 0, 13, [], [], 0.316
77631:0, 131:1, 0, 5, [], [], 0.316
77631:0, 139:3, 0, 5, [], [], 0.316
77631:0, 158:2, 0, 10, [], [], 0.316
77631:0, 174:4, 0, 0, [], [], 0.316
77631:0, 4:0, 0, 37, [], [], 0.317
77631:0, 43:5, 0, 4, [], [], 0.320
77631:0, 97:5, 0, 4, [], [], 0.320
77631:0, 4:0, 0, 43, [], [], 0.323
77631:0, 101:2, 0, 7, [], [], 0.332
77631:0, 101:3, 0, 7, [], [], 0.332
77631:0, 101:4, 0, 7, [], [], 0.332
77631:0, 146:5, 0, 8, [], [], 0.337
77631:0, 4:0, 0, 22, [], [], 0.380
77631:0, 139:7, 0, 1, [], [], 0.382
77631:0, 4:0, 0, 4, [], [], 0.392
77631:0, 55:4, 0, 0, [], [], 0.392
77631:0, 89:22, 0, 1, [], [], 0.395
77631:0, 89:24, 0, 1, [], [], 0.395
77631:0, 89:25, 0, 1, [], [], 0.395
77631:0, 89:27, 0, 1, [], [], 0.395
77631:0, 89:28, 0, 1, [], [], 0.395
77631:0, 89:30, 0, 1, [], [], 0.395
77631:0, 89:31, 0, 1, [], [], 0.395
77631:0, 89:32, 0, 1, [], [], 0.395
77631:0, 89:33, 0, 1, [], [], 0.395
77631:0, 89:34, 0, 0, [], [], 0.395
77631:0, 89:36, 0, 1, [], [], 0.395
77631:0, 12:3, 0, 5, [], [], 0.395
77631:0, 37:3, 0, 5, [], [], 0.395
77631:0, 66:3, 0, 9, [], [], 0.395
77631:0, 85:3, 0, 5, [], [], 0.395
77631:0, 115:3, 0, 5, [], [], 0.395
77631:0, 149:3, 0, 5, [], [], 0.395
77631:0, 69:0, 0, 46, [], [], 0.402
77631:0, 146:6, 0, 1, [], [], 0.404
77631:0, 4:0, 0, 26, [], [], 0.407
77631:0, 36:3, 0, 23, [], [], 0.407
77631:0, 36:4, 0, 22, [], [], 0.407
77631:0, 78:3, 0, 23, [], [], 0.407
77631:0, 78:4, 0, 25, [], [], 0.407
77631:0, 89:19, 0, 4, [], [], 0.407
77631:0, 43:3, 0, 5, [], [], 0.408
77631:0, 97:3, 0, 5, [], [], 0.408
77631:0, 192:4, 0, 1, [], [], 0.409
77631:0, 4:0, 0, 17, [], [], 0.426
77631:0, 48:2, 0, 0, [], [], 0.426
77631:0, 49:4, 0, 5, [], [], 0.437
77631:0, 57:5, 0, 21, [], [], 0.439
77631:0, 131:2, 0, 5, [], [], 0.439
77631:0, 4:0, 0, 15, [], [], 0.444
77631:0, 12:1, 1, 4, [], [], 0.000
77631:0, 14:0, 1, 2, [], [], 0.000
77631:0, 34:0, 1, 2, [], [], 0.000
77631:0, 37:1, 1, 4, [], [], 0.000
77631:0, 85:1, 1, 4, [], [], 0.000
77631:0, 115:1, 1, 4, [], [], 0.000
77631:0, 126:1, 1, 1, [], [], 0.000
77631:0, 149:1, 1, 4, [], [], 0.000
77631:0, 166:4, 1, 2, [], [], 0.000
77631:0, 191:0, 1, 2, [], [], 0.000
77631:0, 89:37, 1, 0, [], [], 0.386
77631:0, 12:2, 1, 4, [], [], 0.490
77631:0, 12:4, 1, 5, [], [], 0.490
77631:0, 37:2, 1, 4, [], [], 0.490
77631:0, 37:4, 1, 5, [], [], 0.490
77631:0, 66:5, 1, 5, [], [], 0.490
77631:0, 85:2, 1, 4, [], [], 0.490
77631:0, 85:4, 1, 5, [], [], 0.490
77631:0, 115:2, 1, 4, [], [], 0.490
77631:0, 115:4, 1, 5, [], [], 0.490
77631:0, 149:2, 1, 4, [], [], 0.490
77631:0, 149:4, 1, 5, [], [], 0.490
77631:0, 193:1, 1, 2, [], [], 0.490
77631:0, 4:0, 1, 20, [], [], 0.584
77631:0, 36:0, 1, 25, [], [], 0.604
77631:0, 78:0, 1, 25, [], [], 0.604
77631:0, 57:2, 1, 2, [], [], 0.605
77631:0, 142:6, 1, 3, [], [], 0.605
77631:0, 171:2, 1, 2, [], [], 0.605
77631:0, 66:10, 1, 7, [], [], 0.653
77631:0, 4:0, 1, 10, [], [], 0.658
77631:0, 4:0, 1, 34, [], [], 0.666
77631:0, 64:4, 1, 1, [], [], 0.704
77631:0, 64:8, 1, 1, [], [], 0.704
77631:0, 130:5, 1, 1, [], [], 0.704
77631:0, 134:5, 1, 2, [], [], 0.704
77631:0, 147:5, 1, 2, [], [], 0.704
77631:0, 179:12, 1, 0, [], [], 0.704
77631:0, 179:15, 1, 0, [], [], 0.704
77631:0, 43:2, 1, 5, [], [], 0.711
77631:0, 97:2, 1, 5, [], [], 0.711
77631:0, 66:7, 1, 15, [], [], 0.712
77631:0, 139:7, 1, 1, [], [], 0.713
77631:0, 139:8, 1, 4, [], [], 0.714
77631:0, 89:37, 1, 3, [], [], 0.714
77631:0, 126:2, 1, 11, [], [], 0.722
77631:0, 57:6, 1, 13, [], [], 0.731
77631:0, 62:4, 1, 2, [], [], 0.731
77631:0, 131:3, 1, 5, [], [], 0.731
77631:0, 142:3, 1, 3, [], [], 0.731
77631:0, 69:2, 1, 51, [], [], 0.735
77631:0, 89:24, 1, 2, [], [], 0.735
77631:0, 89:27, 1, 2, [], [], 0.735
77631:0, 89:28, 1, 2, [], [], 0.735
77631:0, 89:30, 1, 2, [], [], 0.735
77631:0, 89:31, 1, 2, [], [], 0.735
77631:0, 89:32, 1, 2, [], [], 0.735
77631:0, 36:3, 1, 22, [], [], 0.736
77631:0, 78:3, 1, 22, [], [], 0.736
77631:0, 57:7, 1, 14, [], [], 0.744
77631:0, 131:4, 1, 5, [], [], 0.744
77631:0, 142:2, 1, 3, [], [], 0.744
77631:0, 12:5, 1, 5, [], [], 0.748
77631:0, 37:5, 1, 5, [], [], 0.748
77631:0, 85:5, 1, 5, [], [], 0.748
77631:0, 115:5, 1, 5, [], [], 0.748
77631:0, 146:2, 1, 0, [], [], 0.748
77631:0, 149:5, 1, 5, [], [], 0.748
77631:0, 66:10, 1, 8, [], [], 0.750
77631:0, 146:11, 1, 0, [], [], 0.750
77631:0, 4:0, 1, 22, [], [], 0.754
77631:0, 66:10, 1, 6, [], [], 0.759
77631:0, 171:0, 1, 3, [], [], 0.765
77631:0, 179:10, 1, 0, [], [], 0.766
