TQ:Q, TS:S, q_pos, s_pos, q, s, d
77631:0, 14:0, 0, 1, [], [], 0.000
77631:0, 34:0, 0, 1, [], [], 0.000
77631:0, 66:4, 0, 10, [], [], 0.000
77631:0, 126:1, 0, 0, [], [], 0.000
77631:0, 146:9, 0, 0, [], [], 0.000
77631:0, 166:5, 0, 2, [], [], 0.000
77631:0, 191:0, 0, 1, [], [], 0.000
77631:0, 89:37, 0, 1, [], [], 0.153
77631:0, 57:7, 0, 14, [], [], 0.194
77631:0, 131:4, 0, 5, [], [], 0.194
77631:0, 142:2, 0, 3, [], [], 0.194
77631:0, 12:5, 0, 5, [], [], 0.199
77631:0, 37:5, 0, 5, [], [], 0.199
77631:0, 85:5, 0, 5, [], [], 0.199
77631:0, 115:5, 0, 5, [], [], 0.199
77631:0, 146:2, 0, 0, [], [], 0.199
77631:0, 149:5, 0, 5, [], [], 0.199
77631:0, 43:6, 0, 4, [], [], 0.243
77631:0, 97:6, 0, 4, [], [], 0.243
77631:0, 57:13, 0, 13, [], [], 0.258
77631:0, 131:10, 0, 5, [], [], 0.258
77631:0, 4:0, 0, 28, [], [], 0.258
77631:0, 4:0, 0, 13, [], [], 0.269
77631:0, 57:6, 0, 13, [], [], 0.273
77631:0, 62:4, 0, 2, [], [], 0.273
77631:0, 131:3, 0, 5, [], [], 0.273
77631:0, 142:3, 0, 3, [], [], 0.273
77631:0, 43:4, 0, 5, [], [], 0.282
77631:0, 57:2, 0, 0, [], [], 0.282
77631:0, 97:4, 0, 5, [], [], 0.282
77631:0, 126:4, 0, 11, [], [], 0.282
77631:0, 171:2, 0, 0, [], [], 0.282
77631:0, 179:11, 0, 0, [], [], 0.282
77631:0, 69:2, 0, 51, [], [], 0.290
77631:0, 89:24, 0, 2, [], [], 0.290
77631:0, 89:27, 0, 2, [], [], 0.290
77631:0, 89:28, 0, 2, [], [], 0.290
77631:0, 89:30, 0, 2, [], [], 0.290
77631:0, 89:31, 0, 2, [], [], 0.290
77631:0, 89:32, 0, 2, [], [], 0.290
77631:0, 43:1, 0, 4, [], [], 0.295
77631:0, 97:1, 0, 4, [], [], 0.295
77631:0, 192:5, 0, 4, [], [], 0.307
77631:0, 4:0, 0, 18, [], [], 0.308
77631:0, 42:1, 0, 11, [], [], 0.316
77631:0, 49:2, 0, 4, [], [], 0.316
77631:0, 57:4, 0, 19, [], [], 0.316
77631:0, 89:37, 0, 2, [], [], 0.316
77631:0, 105:1, 0, 4, [], [], 0.316
77631:0, 117:2, 0, 13, [], [], 0.316
77631:0, 131:1, 0, 5, [], [], 0.316
77631:0, 139:3, 0, 5, [], [], 0.316
77631:0, 158:2, 0, 10, [], [], 0.316
77631:0, 174:4, 0, 0, [], [], 0.316
77631:0, 4:0, 0, 37, [], [], 0.317
77631:0, 43:5, 0, 4, [], [], 0.320
77631:0, 97:5, 0, 4, [], [], 0.320
77631:0, 4:0, 0, 43, [], [], 0.323
77631:0, 101:2, 0, 7, [], [], 0.332
77631:0, 101:3, 0, 7, [], [], 0.332
77631:0, 101:4, 0, 7, [], [], 0.332
77631:0, 146:5, 0, 8, [], [], 0.337
77631:0, 4:0, 0, 22, [], [], 0.380
77631:0, 139:7, 0, 1, [], [], 0.382
77631:0, 4:0, 0, 4, [], [], 0.392
77631:0, 55:4, 0, 0, [], [], 0.392
77631:0, 89:22, 0, 1, [], [], 0.395
77631:0, 89:24, 0, 1, [], [], 0.395
77631:0, 89:25, 0, 1, [], [], 0.395
77631:0, 89:27, 0, 1, [], [], 0.395
77631:0, 89:28, 0, 1, [], [], 0.395
77631:0, 89:30, 0, 1, [], [], 0.395
77631:0, 89:31, 0, 1, [], [], 0.395
77631:0, 89:32, 0, 1, [], [], 0.395
77631:0, 89:33, 0, 1, [], [], 0.395
77631:0, 89:34, 0, 0, [], [], 0.395
77631:0, 89:36, 0, 1, [], [], 0.395
77631:0, 12:3, 0, 5, [], [], 0.395
77631:0, 37:3, 0, 5, [], [], 0.395
77631:0, 66:3, 0, 9, [], [], 0.395
77631:0, 85:3, 0, 5, [], [], 0.395
77631:0, 115:3, 0, 5, [], [], 0.395
77631:0, 149:3, 0, 5, [], [], 0.395
77631:0, 69:0, 0, 46, [], [], 0.402
77631:0, 146:6, 0, 1, [], [], 0.404
77631:0, 4:0, 0, 26, [], [], 0.407
77631:0, 36:3, 0, 23, [], [], 0.407
77631:0, 36:4, 0, 22, [], [], 0.407
77631:0, 78:3, 0, 23, [], [], 0.407
77631:0, 78:4, 0, 25, [], [], 0.407
77631:0, 89:19, 0, 4, [], [], 0.407
77631:0, 43:3, 0, 5, [], [], 0.408
77631:0, 97:3, 0, 5, [], [], 0.408
77631:0, 192:4, 0, 1, [], [], 0.409
77631:0, 4:0, 0, 17, [], [], 0.426
77631:0, 48:2, 0, 0, [], [], 0.426
77631:0, 49:4, 0, 5, [], [], 0.437
77631:0, 57:5, 0, 21, [], [], 0.439
77631:0, 131:2, 0, 5, [], [], 0.439
77631:0, 4:0, 0, 15, [], [], 0.444
77631:0, 89:37, 0, 0, [], [], 0.445
77631:0, 174:4, 0, 1, [], [], 0.453
77631:0, 179:4, 0, 0, [], [], 0.457
77631:0, 4:0, 0, 36, [], [], 0.457
77631:0, 36:0, 0, 25, [], [], 0.459
77631:0, 78:0, 0, 25, [], [], 0.459
77631:0, 4:0, 0, 45, [], [], 0.462
77631:0, 4:0, 0, 21, [], [], 0.467
77631:0, 4:0, 0, 2, [], [], 0.468
77631:0, 69:3, 0, 57, [], [], 0.469
77631:0, 66:10, 0, 0, [], [], 0.479
77631:0, 4:0, 0, 8, [], [], 0.487
77631:0, 69:0, 0, 57, [], [], 0.498
77631:0, 4:0, 0, 31, [], [], 0.504
77631:0, 130:4, 0, 2, [], [], 0.504
77631:0, 134:4, 0, 5, [], [], 0.504
77631:0, 17:3, 0, 2, [], [], 0.509
77631:0, 4:0, 0, 23, [], [], 0.511
77631:0, 43:0, 0, 4, [], [], 0.511
77631:0, 97:0, 0, 4, [], [], 0.511
77631:0, 4:0, 0, 25, [], [], 0.512
77631:0, 179:10, 0, 0, [], [], 0.512
77631:0, 142:4, 0, 3, [], [], 0.512
77631:0, 4:0, 0, 41, [], [], 0.512
77631:0, 4:0, 0, 7, [], [], 0.518
77631:0, 126:6, 0, 11, [], [], 0.518
77631:0, 4:0, 0, 11, [], [], 0.518
77631:0, 64:4, 0, 1, [], [], 0.525
77631:0, 64:8, 0, 1, [], [], 0.525
77631:0, 130:5, 0, 1, [], [], 0.525
77631:0, 134:5, 0, 2, [], [], 0.525
77631:0, 147:5, 0, 2, [], [], 0.525
77631:0, 179:12, 0, 0, [], [], 0.525
77631:0, 179:15, 0, 0, [], [], 0.525
77631:0, 69:1, 0, 59, [], [], 0.533
77631:0, 81:2, 0, 0, [], [], 0.536
77631:0, 171:5, 0, 5, [], [], 0.536
77631:0, 182:2, 0, 5, [], [], 0.536
77631:0, 36:4, 0, 21, [], [], 0.540
77631:0, 78:5, 0, 25, [], [], 0.540
77631:0, 4:2, 0, 42, [], [], 0.546
77631:0, 57:2, 0, 3, [], [], 0.546
77631:0, 171:2, 0, 3, [], [], 0.546
77631:0, 4:0, 0, 44, [], [], 0.548
77631:0, 14:5, 0, 6, [], [], 0.549
77631:0, 195:2, 0, 13, [], [], 0.549
77631:0, 4:0, 0, 0, [], [], 0.553
77631:0, 104:0, 0, 1, [], [], 0.553
77631:0, 66:10, 0, 2, [], [], 0.563
77631:0, 4:0, 0, 5, [], [], 0.566
77631:0, 139:11, 0, 1, [], [], 0.570
77631:0, 4:0, 0, 3, [], [], 0.572
77631:0, 74:0, 0, 2, [], [], 0.575
77631:0, 126:8, 0, 5, [], [], 0.575
77631:0, 192:3, 0, 4, [], [], 0.575
77631:0, 75:2, 0, 5, [], [], 0.576
77631:0, 4:0, 0, 1, [], [], 0.577
77631:0, 66:10, 0, 1, [], [], 0.581
77631:0, 4:0, 0, 9, [], [], 0.582
77631:0, 66:8, 0, 19, [], [], 0.582
77631:0, 7:1, 0, 0, [], [], 0.582
77631:0, 171:0, 0, 0, [], [], 0.582
77631:0, 104:0, 0, 68, [], [], 0.585
77631:0, 171:0, 0, 3, [], [], 0.587
77631:0, 66:10, 0, 7, [], [], 0.588
77631:0, 57:8, 0, 4, [], [], 0.588
77631:0, 131:5, 0, 2, [], [], 0.588
77631:0, 4:0, 0, 46, [], [], 0.591
77631:0, 48:2, 0, 1, [], [], 0.591
77631:0, 4:0, 0, 32, [], [], 0.593
77631:0, 36:3, 0, 22, [], [], 0.594
77631:0, 78:3, 0, 22, [], [], 0.594
77631:0, 66:11, 0, 16, [], [], 0.598
77631:0, 118:5, 0, 3, [], [], 0.598
