TQ:Q, TS:S, q_pos, s_pos, q, s, d
4:0, 4:5, 0, 0, [], [], 0.000
4:0, 417:2, 0, 2, [], [], 0.000
4:0, 551:1, 0, 2, [], [], 0.000
4:0, 842:6, 0, 5, [], [], 0.000
4:0, 99848:6, 0, 1, [], [], 0.000
4:0, 4:5, 1, 1, [], [], 0.000
4:0, 417:2, 1, 3, [], [], 0.000
4:0, 551:1, 1, 3, [], [], 0.000
4:0, 551:2, 1, 0, [], [], 0.000
4:0, 99848:8, 1, 0, [], [], 0.000
4:0, 4:5, 2, 2, [], [], 0.000
4:0, 417:2, 2, 4, [], [], 0.000
4:0, 551:1, 2, 5, [], [], 0.000
4:0, 962:2, 2, 4, [], [], 0.000
4:0, 99848:3, 2, 2, [], [], 0.000
4:0, 4:5, 3, 3, [], [], 0.000
4:0, 417:2, 3, 5, [], [], 0.000
4:0, 962:2, 3, 5, [], [], 0.000
4:0, 1217:1, 3, 1, [], [], 0.000
4:0, 99848:6, 3, 1, [], [], 0.000
4:0, 4:5, 4, 4, [], [], 0.000
4:0, 417:2, 4, 6, [], [], 0.000
4:0, 551:1, 4, 6, [], [], 0.000
4:0, 962:2, 4, 6, [], [], 0.000
4:0, 99848:8, 4, 1, [], [], 0.000
4:0, 4:5, 5, 5, [], [], 0.000
4:0, 417:2, 5, 7, [], [], 0.000
4:0, 1307:0, 5, 7, [], [], 0.000
4:0, 1462:1, 5, 0, [], [], 0.000
4:0, 99848:5, 5, 2, [], [], 0.000
4:0, 4:5, 6, 6, [], [], 0.000
4:0, 417:2, 6, 8, [], [], 0.000
4:0, 962:2, 6, 7, [], [], 0.000
4:0, 1307:0, 6, 8, [], [], 0.000
4:0, 99848:4, 6, 0, [], [], 0.000
4:0, 4:5, 7, 7, [], [], 0.000
4:0, 417:2, 7, 9, [], [], 0.000
4:0, 551:2, 7, 1, [], [], 0.000
4:0, 551:3, 7, 0, [], [], 0.000
4:0, 99848:6, 7, 1, [], [], 0.000
4:0, 4:5, 8, 8, [], [], 0.000
4:0, 551:3, 8, 1, [], [], 0.000
4:0, 962:1, 8, 2, [], [], 0.000
4:0, 962:2, 8, 10, [], [], 0.000
4:0, 99848:3, 8, 2, [], [], 0.000
4:0, 4:5, 9, 9, [], [], 0.000
4:0, 417:2, 9, 12, [], [], 0.000
4:0, 469:1, 9, 7, [], [], 0.000
4:0, 551:1, 9, 7, [], [], 0.000
4:0, 99846:2, 9, 4, [], [], 0.000
4:0, 4:5, 10, 10, [], [], 0.000
4:0, 198:2, 10, 0, [], [], 0.000
4:0, 417:2, 10, 13, [], [], 0.000
4:0, 469:1, 10, 8, [], [], 0.000
4:0, 99848:8, 10, 2, [], [], 0.000
4:0, 4:5, 11, 11, [], [], 0.000
4:0, 126:10, 11, 0, [], [], 0.000
4:0, 198:2, 11, 1, [], [], 0.000
4:0, 213:10, 11, 0, [], [], 0.000
4:0, 99848:5, 11, 2, [], [], 0.000
4:0, 4:5, 12, 12, [], [], 0.000
4:0, 126:10, 12, 1, [], [], 0.000
4:0, 198:2, 12, 2, [], [], 0.000
4:0, 213:10, 12, 1, [], [], 0.000
4:0, 99848:8, 12, 0, [], [], 0.000
4:0, 4:5, 13, 13, [], [], 0.000
4:0, 126:10, 13, 2, [], [], 0.000
4:0, 198:2, 13, 3, [], [], 0.000
4:0, 213:10, 13, 2, [], [], 0.000
4:0, 99848:4, 13, 0, [], [], 0.000
4:0, 4:5, 14, 14, [], [], 0.000
4:0, 126:10, 14, 3, [], [], 0.000
4:0, 198:2, 14, 4, [], [], 0.000
4:0, 213:10, 14, 3, [], [], 0.000
4:0, 99848:4, 14, 0, [], [], 0.000
4:0, 4:5, 15, 15, [], [], 0.000
4:0, 126:10, 15, 5, [], [], 0.000
4:0, 198:2, 15, 6, [], [], 0.000
4:0, 213:10, 15, 5, [], [], 0.000
4:0, 99848:8, 15, 1, [], [], 0.000
4:0, 3567587328:3567587328, 16, 3567587328, [], [], 340282346638528859811704183484516925440.000
4:0, 3567587328:3567587328, 16, 3567587328, [], [], 340282346638528859811704183484516925440.000
4:0, 3567587328:3567587328, 16, 3567587328, [], [], 340282346638528859811704183484516925440.000
4:0, 3567587328:3567587328, 16, 3567587328, [], [], 340282346638528859811704183484516925440.000
4:0, 3567587328:3567587328, 16, 3567587328, [], [], 340282346638528859811704183484516925440.000
4:0, 4:5, 17, 17, [], [], 0.000
4:0, 198:1, 17, 0, [], [], 0.000
4:0, 417:2, 17, 21, [], [], 0.000
4:0, 551:3, 17, 7, [], [], 0.000
4:0, 99848:3, 17, 2, [], [], 0.000
4:0, 4:5, 18, 18, [], [], 0.000
4:0, 126:9, 18, 0, [], [], 0.000
4:0, 126:10, 18, 7, [], [], 0.000
4:0, 198:1, 18, 1, [], [], 0.000
4:0, 99848:6, 18, 1, [], [], 0.000
4:0, 4:5, 19, 19, [], [], 0.000
4:0, 126:9, 19, 2, [], [], 0.000
4:0, 126:10, 19, 9, [], [], 0.000
4:0, 213:9, 19, 2, [], [], 0.000
4:0, 99848:8, 19, 0, [], [], 0.000
4:0, 4:5, 20, 20, [], [], 0.000
4:0, 126:9, 20, 5, [], [], 0.000
4:0, 126:11, 20, 2, [], [], 0.000
4:0, 213:9, 20, 5, [], [], 0.000
4:0, 99848:4, 20, 0, [], [], 0.000
4:0, 4:5, 21, 21, [], [], 0.000
4:0, 126:11, 21, 4, [], [], 0.000
4:0, 198:1, 21, 7, [], [], 0.000
4:0, 213:11, 21, 4, [], [], 0.000
4:0, 99848:5, 21, 2, [], [], 0.000
4:0, 4:5, 22, 22, [], [], 0.000
4:0, 126:9, 22, 9, [], [], 0.000
4:0, 198:1, 22, 9, [], [], 0.000
4:0, 213:9, 22, 9, [], [], 0.000
4:0, 99847:1, 22, 2, [], [], 0.000
4:0, 4:5, 23, 23, [], [], 0.000
4:0, 126:11, 23, 7, [], [], 0.000
4:0, 213:11, 23, 7, [], [], 0.000
4:0, 369:11, 23, 7, [], [], 0.000
4:0, 99848:1, 23, 2, [], [], 0.000
4:0, 4:5, 24, 24, [], [], 0.000
4:0, 126:9, 24, 10, [], [], 0.000
4:0, 198:3, 24, 9, [], [], 0.000
4:0, 213:9, 24, 10, [], [], 0.000
4:0, 99848:3, 24, 2, [], [], 0.000
4:0, 4:5, 25, 25, [], [], 0.000
4:0, 126:11, 25, 9, [], [], 0.000
4:0, 213:11, 25, 9, [], [], 0.000
4:0, 369:11, 25, 9, [], [], 0.000
4:0, 99848:5, 25, 2, [], [], 0.000
4:0, 4:5, 26, 26, [], [], 0.000
4:0, 126:11, 26, 10, [], [], 0.000
