TQ:Q, TS:S, qindex, sindex, q, s, d
77637:5, 12:5, 0, 5, [], [], 0.000
77637:5, 37:5, 0, 5, [], [], 0.000
77637:5, 85:5, 0, 5, [], [], 0.000
77637:5, 115:5, 0, 5, [], [], 0.000
77637:5, 146:2, 0, 0, [], [], 0.000
77637:5, 149:5, 0, 5, [], [], 0.000
77637:5, 204:5, 0, 5, [], [], 0.000
77637:5, 208:5, 0, 5, [], [], 0.000
77637:5, 214:5, 0, 4, [], [], 0.000
77637:5, 225:5, 0, 5, [], [], 0.000
77637:5, 12:5, 1, 5, [], [], 0.000
77637:5, 37:5, 1, 5, [], [], 0.000
77637:5, 85:5, 1, 5, [], [], 0.000
77637:5, 115:5, 1, 5, [], [], 0.000
77637:5, 146:2, 1, 0, [], [], 0.000
77637:5, 149:5, 1, 5, [], [], 0.000
77637:5, 204:5, 1, 5, [], [], 0.000
77637:5, 208:5, 1, 5, [], [], 0.000
77637:5, 214:5, 1, 4, [], [], 0.000
77637:5, 225:5, 1, 5, [], [], 0.000
77637:5, 12:5, 2, 5, [], [], 0.000
77637:5, 37:5, 2, 5, [], [], 0.000
77637:5, 85:5, 2, 5, [], [], 0.000
77637:5, 115:5, 2, 5, [], [], 0.000
77637:5, 146:2, 2, 0, [], [], 0.000
77637:5, 149:5, 2, 5, [], [], 0.000
77637:5, 204:5, 2, 5, [], [], 0.000
77637:5, 208:5, 2, 5, [], [], 0.000
77637:5, 214:5, 2, 4, [], [], 0.000
77637:5, 225:5, 2, 5, [], [], 0.000
77637:5, 12:5, 3, 5, [], [], 0.000
77637:5, 37:5, 3, 5, [], [], 0.000
77637:5, 85:5, 3, 5, [], [], 0.000
77637:5, 115:5, 3, 5, [], [], 0.000
77637:5, 146:2, 3, 0, [], [], 0.000
77637:5, 149:5, 3, 5, [], [], 0.000
77637:5, 204:5, 3, 5, [], [], 0.000
77637:5, 208:5, 3, 5, [], [], 0.000
77637:5, 214:5, 3, 4, [], [], 0.000
77637:5, 225:5, 3, 5, [], [], 0.000
77637:5, 12:5, 4, 5, [], [], 0.000
77637:5, 37:5, 4, 5, [], [], 0.000
77637:5, 85:5, 4, 5, [], [], 0.000
77637:5, 115:5, 4, 5, [], [], 0.000
77637:5, 146:2, 4, 0, [], [], 0.000
77637:5, 149:5, 4, 5, [], [], 0.000
77637:5, 204:5, 4, 5, [], [], 0.000
77637:5, 208:5, 4, 5, [], [], 0.000
77637:5, 214:5, 4, 4, [], [], 0.000
77637:5, 225:5, 4, 5, [], [], 0.000
77637:5, 12:5, 5, 5, [], [], 0.000
77637:5, 37:5, 5, 5, [], [], 0.000
77637:5, 85:5, 5, 5, [], [], 0.000
77637:5, 115:5, 5, 5, [], [], 0.000
77637:5, 146:2, 5, 0, [], [], 0.000
77637:5, 149:5, 5, 5, [], [], 0.000
77637:5, 204:5, 5, 5, [], [], 0.000
77637:5, 208:5, 5, 5, [], [], 0.000
77637:5, 214:5, 5, 4, [], [], 0.000
77637:5, 225:5, 5, 5, [], [], 0.000
