TQ:Q, TS:S, q_pos, s_pos, q, s, d
4:0, 4:5, 0, 0, [], [], 0.000
4:0, 417:2, 0, 2, [], [], 0.000
4:0, 551:1, 0, 2, [], [], 0.000
4:0, 842:6, 0, 5, [], [], 0.000
4:0, 942:6, 0, 5, [], [], 0.000
4:0, 962:2, 0, 3, [], [], 0.000
4:0, 1126:6, 0, 0, [], [], 0.000
4:0, 1210:3, 0, 0, [], [], 0.000
4:0, 1307:0, 0, 1, [], [], 0.000
4:0, 99848:6, 0, 1, [], [], 0.000
4:0, 4:5, 1, 1, [], [], 0.000
4:0, 417:2, 1, 3, [], [], 0.000
4:0, 551:1, 1, 3, [], [], 0.000
4:0, 551:2, 1, 0, [], [], 0.000
4:0, 842:6, 1, 6, [], [], 0.000
4:0, 942:6, 1, 6, [], [], 0.000
4:0, 1126:6, 1, 2, [], [], 0.000
4:0, 1307:0, 1, 2, [], [], 0.000
4:0, 1323:2, 1, 0, [], [], 0.000
4:0, 99848:8, 1, 0, [], [], 0.000
4:0, 4:5, 2, 2, [], [], 0.000
4:0, 417:2, 2, 4, [], [], 0.000
4:0, 551:1, 2, 5, [], [], 0.000
4:0, 962:2, 2, 4, [], [], 0.000
4:0, 1126:6, 2, 6, [], [], 0.000
4:0, 1221:9, 2, 0, [], [], 0.000
4:0, 1307:0, 2, 4, [], [], 0.000
4:0, 1730:0, 2, 1, [], [], 0.000
4:0, 3053:3, 2, 0, [], [], 0.000
4:0, 99848:3, 2, 2, [], [], 0.000
4:0, 4:5, 3, 3, [], [], 0.000
4:0, 417:2, 3, 5, [], [], 0.000
4:0, 962:2, 3, 5, [], [], 0.000
4:0, 1217:1, 3, 1, [], [], 0.000
4:0, 1307:0, 3, 5, [], [], 0.000
4:0, 1480:3, 3, 7, [], [], 0.000
4:0, 3403:2, 3, 1, [], [], 0.000
4:0, 3983:0, 3, 5, [], [], 0.000
4:0, 4739:2, 3, 7, [], [], 0.000
4:0, 99848:6, 3, 1, [], [], 0.000
4:0, 4:5, 4, 4, [], [], 0.000
4:0, 417:2, 4, 6, [], [], 0.000
4:0, 551:1, 4, 6, [], [], 0.000
4:0, 962:2, 4, 6, [], [], 0.000
4:0, 1307:0, 4, 6, [], [], 0.000
4:0, 1480:3, 4, 9, [], [], 0.000
4:0, 1816:1, 4, 1, [], [], 0.000
4:0, 2810:4, 4, 2, [], [], 0.000
4:0, 3053:3, 4, 1, [], [], 0.000
4:0, 99848:8, 4, 1, [], [], 0.000
4:0, 4:5, 5, 5, [], [], 0.000
4:0, 417:2, 5, 7, [], [], 0.000
4:0, 1307:0, 5, 7, [], [], 0.000
4:0, 1462:1, 5, 0, [], [], 0.000
4:0, 2810:4, 5, 4, [], [], 0.000
4:0, 3053:3, 5, 2, [], [], 0.000
4:0, 3403:2, 5, 2, [], [], 0.000
4:0, 3856:2, 5, 0, [], [], 0.000
4:0, 3983:0, 5, 7, [], [], 0.000
4:0, 99848:5, 5, 2, [], [], 0.000
4:0, 4:5, 6, 6, [], [], 0.000
4:0, 417:2, 6, 8, [], [], 0.000
4:0, 962:2, 6, 7, [], [], 0.000
4:0, 1307:0, 6, 8, [], [], 0.000
4:0, 1986:1, 6, 0, [], [], 0.000
4:0, 2291:2, 6, 0, [], [], 0.000
4:0, 2810:4, 6, 5, [], [], 0.000
4:0, 3983:0, 6, 8, [], [], 0.000
4:0, 5812:0, 6, 7, [], [], 0.000
4:0, 99848:4, 6, 0, [], [], 0.000
4:0, 4:5, 7, 7, [], [], 0.000
4:0, 417:2, 7, 9, [], [], 0.000
4:0, 551:2, 7, 1, [], [], 0.000
4:0, 551:3, 7, 0, [], [], 0.000
4:0, 962:1, 7, 1, [], [], 0.000
4:0, 962:2, 7, 8, [], [], 0.000
4:0, 990:3, 7, 0, [], [], 0.000
4:0, 1307:0, 7, 9, [], [], 0.000
4:0, 1378:3, 7, 0, [], [], 0.000
4:0, 99848:6, 7, 1, [], [], 0.000
4:0, 4:5, 8, 8, [], [], 0.000
4:0, 551:3, 8, 1, [], [], 0.000
4:0, 962:1, 8, 2, [], [], 0.000
4:0, 962:2, 8, 10, [], [], 0.000
4:0, 1480:3, 8, 12, [], [], 0.000
4:0, 2350:6, 8, 0, [], [], 0.000
4:0, 2810:2, 8, 0, [], [], 0.000
4:0, 2844:4, 8, 1, [], [], 0.000
4:0, 3053:3, 8, 5, [], [], 0.000
4:0, 99848:3, 8, 2, [], [], 0.000
4:0, 4:5, 9, 9, [], [], 0.000
4:0, 417:2, 9, 12, [], [], 0.000
4:0, 469:1, 9, 7, [], [], 0.000
4:0, 551:1, 9, 7, [], [], 0.000
4:0, 551:3, 9, 2, [], [], 0.000
4:0, 962:1, 9, 3, [], [], 0.000
4:0, 962:2, 9, 11, [], [], 0.000
4:0, 1986:1, 9, 3, [], [], 0.000
4:0, 2307:3, 9, 0, [], [], 0.000
4:0, 99846:2, 9, 4, [], [], 0.000
4:0, 4:5, 10, 10, [], [], 0.000
4:0, 198:2, 10, 0, [], [], 0.000
4:0, 417:2, 10, 13, [], [], 0.000
4:0, 469:1, 10, 8, [], [], 0.000
4:0, 551:1, 10, 8, [], [], 0.000
4:0, 551:2, 10, 3, [], [], 0.000
4:0, 601:2, 10, 0, [], [], 0.000
4:0, 962:2, 10, 12, [], [], 0.000
4:0, 2810:2, 10, 2, [], [], 0.000
4:0, 99848:8, 10, 2, [], [], 0.000
4:0, 4:5, 11, 11, [], [], 0.000
4:0, 126:10, 11, 0, [], [], 0.000
4:0, 198:2, 11, 1, [], [], 0.000
4:0, 213:10, 11, 0, [], [], 0.000
4:0, 369:10, 11, 0, [], [], 0.000
4:0, 417:2, 11, 14, [], [], 0.000
4:0, 512:10, 11, 0, [], [], 0.000
4:0, 528:10, 11, 0, [], [], 0.000
4:0, 551:3, 11, 3, [], [], 0.000
4:0, 99848:5, 11, 2, [], [], 0.000
4:0, 4:5, 12, 12, [], [], 0.000
4:0, 126:10, 12, 1, [], [], 0.000
4:0, 198:2, 12, 2, [], [], 0.000
4:0, 213:10, 12, 1, [], [], 0.000
4:0, 369:10, 12, 1, [], [], 0.000
4:0, 417:2, 12, 15, [], [], 0.000
4:0, 469:1, 12, 10, [], [], 0.000
4:0, 512:10, 12, 1, [], [], 0.000
4:0, 528:10, 12, 1, [], [], 0.000
4:0, 99848:8, 12, 0, [], [], 0.000
4:0, 4:5, 13, 13, [], [], 0.000
4:0, 126:10, 13, 2, [], [], 0.000
4:0, 198:2, 13, 3, [], [], 0.000
4:0, 213:10, 13, 2, [], [], 0.000
4:0, 369:10, 13, 2, [], [], 0.000
