TQ:Q, TS:S, q_pos, s_pos, q, s, d
77631:0, 14:0, 0, 1, [], [], 0.000
77631:0, 34:0, 0, 1, [], [], 0.000
77631:0, 66:4, 0, 10, [], [], 0.000
77631:0, 126:1, 0, 0, [], [], 0.000
77631:0, 146:9, 0, 0, [], [], 0.000
77631:0, 166:5, 0, 2, [], [], 0.000
77631:0, 191:0, 0, 1, [], [], 0.000
77631:0, 207:0, 0, 1, [], [], 0.000
77631:0, 213:0, 0, 0, [], [], 0.000
77631:0, 99848:5, 0, 2, [], [], 0.000
77631:0, 12:1, 1, 4, [], [], 0.000
77631:0, 14:0, 1, 2, [], [], 0.000
77631:0, 34:0, 1, 2, [], [], 0.000
77631:0, 37:1, 1, 4, [], [], 0.000
77631:0, 85:1, 1, 4, [], [], 0.000
77631:0, 115:1, 1, 4, [], [], 0.000
77631:0, 126:1, 1, 1, [], [], 0.000
77631:0, 149:1, 1, 4, [], [], 0.000
77631:0, 166:4, 1, 2, [], [], 0.000
77631:0, 99848:4, 1, 2, [], [], 0.000
77631:0, 1550:1, 2, 2, [], [], 0.000
77631:0, 3592:0, 2, 2, [], [], 0.000
77631:0, 4215:0, 2, 2, [], [], 0.000
77631:0, 4370:1, 2, 2, [], [], 0.000
77631:0, 4982:0, 2, 2, [], [], 0.000
77631:0, 5224:0, 2, 2, [], [], 0.000
77631:0, 5465:0, 2, 2, [], [], 0.000
77631:0, 5865:0, 2, 2, [], [], 0.000
77631:0, 5986:1, 2, 2, [], [], 0.000
77631:0, 99676:0, 2, 2, [], [], 0.000
77631:0, 12:0, 3, 4, [], [], 0.000
77631:0, 12:6, 3, 4, [], [], 0.000
77631:0, 14:0, 3, 3, [], [], 0.000
77631:0, 34:0, 3, 3, [], [], 0.000
77631:0, 37:0, 3, 4, [], [], 0.000
77631:0, 37:6, 3, 4, [], [], 0.000
77631:0, 85:0, 3, 4, [], [], 0.000
77631:0, 85:6, 3, 4, [], [], 0.000
77631:0, 115:0, 3, 4, [], [], 0.000
77631:0, 99848:3, 3, 2, [], [], 0.000
77631:0, 14:0, 4, 4, [], [], 0.000
77631:0, 34:0, 4, 4, [], [], 0.000
77631:0, 126:1, 4, 4, [], [], 0.000
77631:0, 166:6, 4, 2, [], [], 0.000
77631:0, 191:0, 4, 4, [], [], 0.000
77631:0, 207:0, 4, 4, [], [], 0.000
77631:0, 213:0, 4, 4, [], [], 0.000
77631:0, 231:0, 4, 4, [], [], 0.000
77631:0, 245:0, 4, 4, [], [], 0.000
77631:0, 99848:6, 4, 2, [], [], 0.000
77631:0, 14:0, 5, 5, [], [], 0.000
77631:0, 34:0, 5, 5, [], [], 0.000
77631:0, 126:1, 5, 5, [], [], 0.000
77631:0, 166:2, 5, 2, [], [], 0.000
77631:0, 191:0, 5, 5, [], [], 0.000
77631:0, 207:0, 5, 5, [], [], 0.000
77631:0, 213:0, 5, 5, [], [], 0.000
77631:0, 285:2, 5, 2, [], [], 0.000
77631:0, 290:0, 5, 5, [], [], 0.000
77631:0, 99848:2, 5, 2, [], [], 0.000
77631:0, 34:0, 6, 6, [], [], 0.000
77631:0, 126:1, 6, 6, [], [], 0.000
77631:0, 166:7, 6, 2, [], [], 0.000
77631:0, 191:0, 6, 6, [], [], 0.000
77631:0, 207:0, 6, 6, [], [], 0.000
77631:0, 213:0, 6, 6, [], [], 0.000
77631:0, 231:0, 6, 5, [], [], 0.000
77631:0, 285:7, 6, 2, [], [], 0.000
77631:0, 290:0, 6, 6, [], [], 0.000
77631:0, 99848:7, 6, 2, [], [], 0.000
77631:0, 14:0, 7, 6, [], [], 0.000
77631:0, 126:1, 7, 7, [], [], 0.000
77631:0, 166:1, 7, 2, [], [], 0.000
77631:0, 213:0, 7, 7, [], [], 0.000
77631:0, 231:0, 7, 6, [], [], 0.000
77631:0, 285:1, 7, 2, [], [], 0.000
77631:0, 369:1, 7, 7, [], [], 0.000
77631:0, 403:0, 7, 6, [], [], 0.000
77631:0, 512:1, 7, 7, [], [], 0.000
77631:0, 99848:1, 7, 2, [], [], 0.000
77631:0, 166:8, 8, 2, [], [], 0.000
77631:0, 285:8, 8, 2, [], [], 0.000
77631:0, 498:6, 8, 2, [], [], 0.000
77631:0, 931:7, 8, 0, [], [], 0.000
77631:0, 939:7, 8, 0, [], [], 0.000
77631:0, 1058:8, 8, 2, [], [], 0.000
77631:0, 1367:8, 8, 2, [], [], 0.000
77631:0, 1550:1, 8, 8, [], [], 0.000
77631:0, 1981:8, 8, 2, [], [], 0.000
77631:0, 99848:8, 8, 2, [], [], 0.000
