TQ:Q, TS:S, qindex, sindex, q, s, d
77637:5, 12:5, 0, 5, [], [], 0.000
77637:5, 37:5, 0, 5, [], [], 0.000
77637:5, 85:5, 0, 5, [], [], 0.000
77637:5, 115:5, 0, 5, [], [], 0.000
77637:5, 146:2, 0, 0, [], [], 0.000
77637:5, 149:5, 0, 5, [], [], 0.000
77637:5, 204:5, 0, 5, [], [], 0.000
77637:5, 208:5, 0, 5, [], [], 0.000
77637:5, 214:5, 0, 4, [], [], 0.000
77637:5, 225:5, 0, 5, [], [], 0.000
77637:5, 293:5, 0, 5, [], [], 0.000
77637:5, 295:5, 0, 4, [], [], 0.000
77637:5, 322:5, 0, 5, [], [], 0.000
77637:5, 326:5, 0, 5, [], [], 0.000
77637:5, 354:2, 0, 1, [], [], 0.000
77637:5, 374:2, 0, 1, [], [], 0.000
77637:5, 385:5, 0, 4, [], [], 0.000
77637:5, 435:5, 0, 5, [], [], 0.000
77637:5, 446:5, 0, 5, [], [], 0.000
77637:5, 456:5, 0, 5, [], [], 0.000
77637:5, 461:5, 0, 5, [], [], 0.000
77637:5, 471:5, 0, 15, [], [], 0.000
77637:5, 482:5, 0, 5, [], [], 0.000
77637:5, 619:5, 0, 15, [], [], 0.000
77637:5, 630:5, 0, 5, [], [], 0.000
77637:5, 687:5, 0, 5, [], [], 0.000
77637:5, 702:5, 0, 4, [], [], 0.000
77637:5, 703:5, 0, 5, [], [], 0.000
77637:5, 706:5, 0, 5, [], [], 0.000
77637:5, 712:4, 0, 5, [], [], 0.000
77637:5, 719:5, 0, 15, [], [], 0.000
77637:5, 751:5, 0, 5, [], [], 0.000
77637:5, 810:5, 0, 4, [], [], 0.000
77637:5, 833:5, 0, 5, [], [], 0.000
77637:5, 868:3, 0, 1, [], [], 0.000
77637:5, 907:5, 0, 4, [], [], 0.000
77637:5, 945:5, 0, 4, [], [], 0.000
77637:5, 964:5, 0, 5, [], [], 0.000
77637:5, 967:5, 0, 5, [], [], 0.000
77637:5, 968:5, 0, 5, [], [], 0.000
77637:5, 969:5, 0, 4, [], [], 0.000
77637:5, 988:5, 0, 5, [], [], 0.000
77637:5, 991:5, 0, 4, [], [], 0.000
77637:5, 1006:5, 0, 16, [], [], 0.000
77637:5, 1012:5, 0, 5, [], [], 0.000
77637:5, 1031:5, 0, 4, [], [], 0.000
77637:5, 1091:5, 0, 5, [], [], 0.000
77637:5, 1099:5, 0, 5, [], [], 0.000
77637:5, 1113:5, 0, 4, [], [], 0.000
77637:5, 1158:6, 0, 4, [], [], 0.000
77637:5, 1159:5, 0, 4, [], [], 0.000
77637:5, 1196:5, 0, 5, [], [], 0.000
77637:5, 1214:5, 0, 5, [], [], 0.000
77637:5, 1234:5, 0, 5, [], [], 0.000
77637:5, 1243:5, 0, 5, [], [], 0.000
77637:5, 1280:6, 0, 5, [], [], 0.000
77637:5, 1384:5, 0, 5, [], [], 0.000
77637:5, 1473:5, 0, 15, [], [], 0.000
77637:5, 1475:5, 0, 4, [], [], 0.000
77637:5, 1535:5, 0, 4, [], [], 0.000
77637:5, 1544:5, 0, 5, [], [], 0.000
77637:5, 1569:5, 0, 5, [], [], 0.000
77637:5, 1659:5, 0, 5, [], [], 0.000
77637:5, 1667:5, 0, 4, [], [], 0.000
77637:5, 1683:5, 0, 12, [], [], 0.000
77637:5, 1696:5, 0, 5, [], [], 0.000
77637:5, 1699:5, 0, 5, [], [], 0.000
77637:5, 1588:5, 0, 5, [], [], 0.000
77637:5, 1598:5, 0, 4, [], [], 0.000
77637:5, 1599:5, 0, 5, [], [], 0.000
77637:5, 1612:5, 0, 4, [], [], 0.000
77637:5, 1642:5, 0, 5, [], [], 0.000
77637:5, 1718:5, 0, 5, [], [], 0.000
77637:5, 1725:5, 0, 5, [], [], 0.000
77637:5, 1742:5, 0, 4, [], [], 0.000
77637:5, 1745:5, 0, 5, [], [], 0.000
77637:5, 1813:3, 0, 1, [], [], 0.000
77637:5, 1818:5, 0, 5, [], [], 0.000
77637:5, 1841:5, 0, 5, [], [], 0.000
77637:5, 1909:5, 0, 5, [], [], 0.000
77637:5, 1914:5, 0, 5, [], [], 0.000
77637:5, 1934:5, 0, 5, [], [], 0.000
77637:5, 2023:5, 0, 5, [], [], 0.000
77637:5, 2043:5, 0, 4, [], [], 0.000
77637:5, 2052:5, 0, 4, [], [], 0.000
77637:5, 2068:5, 0, 15, [], [], 0.000
77637:5, 2097:5, 0, 5, [], [], 0.000
77637:5, 2101:5, 0, 5, [], [], 0.000
77637:5, 2102:5, 0, 5, [], [], 0.000
77637:5, 2103:5, 0, 5, [], [], 0.000
77637:5, 2118:5, 0, 1, [], [], 0.000
77637:5, 2134:5, 0, 5, [], [], 0.000
77637:5, 2144:5, 0, 5, [], [], 0.000
77637:5, 2173:5, 0, 5, [], [], 0.000
77637:5, 2182:5, 0, 5, [], [], 0.000
77637:5, 2228:5, 0, 5, [], [], 0.000
77637:5, 2231:0, 0, 4, [], [], 0.000
77637:5, 2256:5, 0, 1, [], [], 0.000
77637:5, 2266:5, 0, 4, [], [], 0.000
77637:5, 2269:5, 0, 1, [], [], 0.000
77637:5, 2273:0, 0, 1, [], [], 0.000
77637:5, 2289:5, 0, 5, [], [], 0.000
77637:5, 2337:5, 0, 4, [], [], 0.000
77637:5, 2387:0, 0, 1, [], [], 0.000
77637:5, 2416:5, 0, 4, [], [], 0.000
77637:5, 2421:5, 0, 5, [], [], 0.000
77637:5, 2422:5, 0, 5, [], [], 0.000
77637:5, 2467:5, 0, 5, [], [], 0.000
77637:5, 2516:5, 0, 5, [], [], 0.000
77637:5, 2551:2, 0, 0, [], [], 0.000
77637:5, 2557:5, 0, 5, [], [], 0.000
77637:5, 2566:5, 0, 5, [], [], 0.000
77637:5, 2598:3, 0, 0, [], [], 0.000
77637:5, 2613:0, 0, 1, [], [], 0.000
77637:5, 2636:5, 0, 5, [], [], 0.000
77637:5, 2646:5, 0, 4, [], [], 0.000
77637:5, 2649:6, 0, 16, [], [], 0.000
77637:5, 2651:5, 0, 5, [], [], 0.000
77637:5, 2668:5, 0, 5, [], [], 0.000
77637:5, 2705:5, 0, 4, [], [], 0.000
77637:5, 2726:5, 0, 5, [], [], 0.000
77637:5, 2748:5, 0, 5, [], [], 0.000
77637:5, 2752:5, 0, 2, [], [], 0.000
77637:5, 2770:5, 0, 5, [], [], 0.000
77637:5, 2803:5, 0, 4, [], [], 0.000
77637:5, 2806:7, 0, 8, [], [], 0.000
77637:5, 2881:6, 0, 5, [], [], 0.000
77637:5, 2883:5, 0, 4, [], [], 0.000
77637:5, 3082:5, 0, 5, [], [], 0.000
77637:5, 2905:5, 0, 5, [], [], 0.000
77637:5, 2906:5, 0, 4, [], [], 0.000
77637:5, 2910:5, 0, 5, [], [], 0.000
77637:5, 2912:5, 0, 5, [], [], 0.000
77637:5, 2916:3, 0, 1, [], [], 0.000
77637:5, 2959:3, 0, 0, [], [], 0.000
77637:5, 3005:5, 0, 4, [], [], 0.000
77637:5, 3019:5, 0, 5, [], [], 0.000
77637:5, 3023:5, 0, 5, [], [], 0.000
77637:5, 3036:5, 0, 5, [], [], 0.000
77637:5, 3055:5, 0, 5, [], [], 0.000
77637:5, 3065:5, 0, 4, [], [], 0.000
77637:5, 3164:5, 0, 5, [], [], 0.000
77637:5, 3178:5, 0, 15, [], [], 0.000
77637:5, 3242:5, 0, 5, [], [], 0.000
77637:5, 3284:5, 0, 5, [], [], 0.000
77637:5, 3285:5, 0, 2, [], [], 0.000
77637:5, 3329:0, 0, 7, [], [], 0.000
77637:5, 3337:5, 0, 4, [], [], 0.000
77637:5, 3348:5, 0, 5, [], [], 0.000
77637:5, 3408:5, 0, 5, [], [], 0.000
77637:5, 3421:5, 0, 16, [], [], 0.000
77637:5, 3447:5, 0, 5, [], [], 0.000
77637:5, 3472:5, 0, 5, [], [], 0.000
77637:5, 3494:5, 0, 5, [], [], 0.000
77637:5, 3526:5, 0, 4, [], [], 0.000
77637:5, 3528:5, 0, 5, [], [], 0.000
77637:5, 3564:5, 0, 5, [], [], 0.000
77637:5, 3587:5, 0, 5, [], [], 0.000
77637:5, 3600:5, 0, 5, [], [], 0.000
77637:5, 3613:5, 0, 16, [], [], 0.000
77637:5, 3622:5, 0, 5, [], [], 0.000
77637:5, 3644:5, 0, 5, [], [], 0.000
77637:5, 3653:0, 0, 0, [], [], 0.000
77637:5, 3661:2, 0, 0, [], [], 0.000
77637:5, 3680:0, 0, 1, [], [], 0.000
77637:5, 3681:5, 0, 5, [], [], 0.000
77637:5, 3692:5, 0, 4, [], [], 0.000
77637:5, 3720:5, 0, 5, [], [], 0.000
77637:5, 3724:5, 0, 4, [], [], 0.000
77637:5, 3734:6, 0, 1, [], [], 0.000
77637:5, 3782:5, 0, 5, [], [], 0.000
77637:5, 3806:5, 0, 5, [], [], 0.000
77637:5, 3891:5, 0, 5, [], [], 0.000
77637:5, 3904:5, 0, 4, [], [], 0.000
77637:5, 3835:5, 0, 16, [], [], 0.000
77637:5, 3887:5, 0, 5, [], [], 0.000
77637:5, 4002:6, 0, 5, [], [], 0.000
77637:5, 4013:5, 0, 16, [], [], 0.000
77637:5, 4016:5, 0, 5, [], [], 0.000
77637:5, 3937:5, 0, 5, [], [], 0.000
77637:5, 3953:0, 0, 1, [], [], 0.000
77637:5, 3954:5, 0, 5, [], [], 0.000
77637:5, 3959:5, 0, 5, [], [], 0.000
77637:5, 3961:5, 0, 4, [], [], 0.000
77637:5, 4070:5, 0, 5, [], [], 0.000
77637:5, 4089:5, 0, 4, [], [], 0.000
77637:5, 4090:5, 0, 5, [], [], 0.000
77637:5, 4136:5, 0, 5, [], [], 0.000
77637:5, 4175:5, 0, 5, [], [], 0.000
77637:5, 4207:5, 0, 4, [], [], 0.000
77637:5, 4219:5, 0, 5, [], [], 0.000
77637:5, 4222:5, 0, 4, [], [], 0.000
77637:5, 4230:5, 0, 5, [], [], 0.000
77637:5, 4233:5, 0, 4, [], [], 0.000
77637:5, 4248:5, 0, 5, [], [], 0.000
77637:5, 4288:5, 0, 5, [], [], 0.000
77637:5, 4380:5, 0, 4, [], [], 0.000
77637:5, 4471:5, 0, 5, [], [], 0.000
77637:5, 4491:5, 0, 5, [], [], 0.000
77637:5, 4435:5, 0, 5, [], [], 0.000
77637:5, 4496:5, 0, 4, [], [], 0.000
77637:5, 4502:5, 0, 5, [], [], 0.000
77637:5, 4504:5, 0, 5, [], [], 0.000
77637:5, 4532:5, 0, 5, [], [], 0.000
77637:5, 4559:5, 0, 5, [], [], 0.000
77637:5, 4567:5, 0, 5, [], [], 0.000
77637:5, 4624:5, 0, 5, [], [], 0.000
77637:5, 4630:4, 0, 1, [], [], 0.000
77637:5, 4639:5, 0, 5, [], [], 0.000
77637:5, 4757:5, 0, 5, [], [], 0.000
77637:5, 4775:5, 0, 5, [], [], 0.000
77637:5, 4807:5, 0, 5, [], [], 0.000
77637:5, 4827:5, 0, 5, [], [], 0.000
77637:5, 4835:5, 0, 5, [], [], 0.000
77637:5, 4874:5, 0, 4, [], [], 0.000
77637:5, 4904:5, 0, 5, [], [], 0.000
77637:5, 4913:5, 0, 4, [], [], 0.000
77637:5, 4921:2, 0, 0, [], [], 0.000
77637:5, 4934:5, 0, 5, [], [], 0.000
77637:5, 4951:5, 0, 5, [], [], 0.000
77637:5, 4976:5, 0, 15, [], [], 0.000
77637:5, 4977:3, 0, 1, [], [], 0.000
77637:5, 4996:6, 0, 5, [], [], 0.000
77637:5, 5006:5, 0, 4, [], [], 0.000
77637:5, 5015:5, 0, 4, [], [], 0.000
77637:5, 5020:5, 0, 5, [], [], 0.000
77637:5, 5032:3, 0, 1, [], [], 0.000
77637:5, 5042:5, 0, 12, [], [], 0.000
77637:5, 5056:2, 0, 0, [], [], 0.000
77637:5, 5062:5, 0, 4, [], [], 0.000
77637:5, 5073:5, 0, 16, [], [], 0.000
77637:5, 5113:5, 0, 15, [], [], 0.000
77637:5, 5118:5, 0, 4, [], [], 0.000
77637:5, 5133:5, 0, 5, [], [], 0.000
77637:5, 5188:5, 0, 5, [], [], 0.000
77637:5, 5189:5, 0, 5, [], [], 0.000
77637:5, 5246:5, 0, 4, [], [], 0.000
77637:5, 5256:5, 0, 5, [], [], 0.000
77637:5, 5259:0, 0, 3, [], [], 0.000
77637:5, 5350:5, 0, 5, [], [], 0.000
77637:5, 5363:5, 0, 16, [], [], 0.000
77637:5, 5400:6, 0, 5, [], [], 0.000
77637:5, 5401:5, 0, 5, [], [], 0.000
77637:5, 5494:0, 0, 1, [], [], 0.000
77637:5, 5505:5, 0, 4, [], [], 0.000
77637:5, 5413:5, 0, 5, [], [], 0.000
77637:5, 5438:5, 0, 5, [], [], 0.000
77637:5, 5443:0, 0, 4, [], [], 0.000
77637:5, 5451:5, 0, 5, [], [], 0.000
77637:5, 5461:5, 0, 1, [], [], 0.000
77637:5, 5466:5, 0, 5, [], [], 0.000
77637:5, 5528:5, 0, 5, [], [], 0.000
77637:5, 5541:3, 0, 1, [], [], 0.000
77637:5, 5561:5, 0, 5, [], [], 0.000
77637:5, 5589:5, 0, 5, [], [], 0.000
77637:5, 5623:5, 0, 5, [], [], 0.000
77637:5, 5628:5, 0, 4, [], [], 0.000
77637:5, 5688:5, 0, 5, [], [], 0.000
77637:5, 5723:5, 0, 16, [], [], 0.000
77637:5, 5745:5, 0, 5, [], [], 0.000
77637:5, 5782:5, 0, 4, [], [], 0.000
77637:5, 5814:5, 0, 4, [], [], 0.000
77637:5, 5816:6, 0, 5, [], [], 0.000
77637:5, 5843:5, 0, 4, [], [], 0.000
77637:5, 5880:5, 0, 4, [], [], 0.000
77637:5, 6017:5, 0, 5, [], [], 0.000
77637:5, 6045:5, 0, 5, [], [], 0.000
77637:5, 6061:5, 0, 5, [], [], 0.000
77637:5, 6074:5, 0, 5, [], [], 0.000
77637:5, 6081:5, 0, 5, [], [], 0.000
77637:5, 6132:5, 0, 5, [], [], 0.000
77637:5, 6172:5, 0, 5, [], [], 0.000
77637:5, 6173:5, 0, 5, [], [], 0.000
77637:5, 6199:5, 0, 5, [], [], 0.000
77637:5, 6225:0, 0, 1, [], [], 0.000
77637:5, 6250:5, 0, 5, [], [], 0.000
77637:5, 6269:5, 0, 5, [], [], 0.000
77637:5, 6276:5, 0, 5, [], [], 0.000
77637:5, 6306:5, 0, 5, [], [], 0.000
