TQ:Q, TS:S, q_pos, s_pos, q, s, d
77631:0, 14:0, 0, 1, [], [], 0.000
77631:0, 34:0, 0, 1, [], [], 0.000
77631:0, 66:4, 0, 10, [], [], 0.000
77631:0, 126:1, 0, 0, [], [], 0.000
77631:0, 146:9, 0, 0, [], [], 0.000
77631:0, 166:5, 0, 2, [], [], 0.000
77631:0, 191:0, 0, 1, [], [], 0.000
77631:0, 207:0, 0, 1, [], [], 0.000
77631:0, 213:0, 0, 0, [], [], 0.000
77631:0, 218:2, 0, 1, [], [], 0.000
77631:0, 218:3, 0, 0, [], [], 0.000
77631:0, 231:0, 0, 0, [], [], 0.000
77631:0, 245:0, 0, 1, [], [], 0.000
77631:0, 267:4, 0, 2, [], [], 0.000
77631:0, 285:5, 0, 2, [], [], 0.000
77631:0, 290:0, 0, 1, [], [], 0.000
77631:0, 324:3, 0, 4, [], [], 0.000
77631:0, 335:5, 0, 7, [], [], 0.000
77631:0, 359:0, 0, 1, [], [], 0.000
77631:0, 369:1, 0, 0, [], [], 0.000
77631:0, 403:0, 0, 1, [], [], 0.000
77631:0, 412:9, 0, 0, [], [], 0.000
77631:0, 455:7, 0, 5, [], [], 0.000
77631:0, 471:3, 0, 10, [], [], 0.000
77631:0, 485:0, 0, 1, [], [], 0.000
77631:0, 498:3, 0, 2, [], [], 0.000
77631:0, 512:1, 0, 0, [], [], 0.000
77631:0, 528:0, 0, 0, [], [], 0.000
77631:0, 561:4, 0, 1, [], [], 0.000
77631:0, 578:0, 0, 1, [], [], 0.000
77631:0, 581:9, 0, 0, [], [], 0.000
77631:0, 617:4, 0, 2, [], [], 0.000
77631:0, 619:3, 0, 10, [], [], 0.000
77631:0, 649:0, 0, 1, [], [], 0.000
77631:0, 719:3, 0, 10, [], [], 0.000
77631:0, 724:0, 0, 0, [], [], 0.000
77631:0, 747:0, 0, 0, [], [], 0.000
77631:0, 791:2, 0, 2, [], [], 0.000
77631:0, 873:2, 0, 4, [], [], 0.000
77631:0, 931:4, 0, 7, [], [], 0.000
77631:0, 939:4, 0, 7, [], [], 0.000
77631:0, 987:4, 0, 1, [], [], 0.000
77631:0, 992:4, 0, 5, [], [], 0.000
77631:0, 998:1, 0, 0, [], [], 0.000
77631:0, 1006:3, 0, 10, [], [], 0.000
77631:0, 1032:4, 0, 1, [], [], 0.000
77631:0, 1058:5, 0, 2, [], [], 0.000
77631:0, 1064:0, 0, 0, [], [], 0.000
77631:0, 1136:0, 0, 1, [], [], 0.000
77631:0, 1158:5, 0, 3, [], [], 0.000
77631:0, 1165:0, 0, 0, [], [], 0.000
77631:0, 1181:7, 0, 9, [], [], 0.000
77631:0, 1187:4, 0, 5, [], [], 0.000
77631:0, 1192:0, 0, 0, [], [], 0.000
77631:0, 1212:2, 0, 5, [], [], 0.000
77631:0, 1221:4, 0, 1, [], [], 0.000
77631:0, 1228:1, 0, 7, [], [], 0.000
77631:0, 1244:0, 0, 1, [], [], 0.000
77631:0, 1266:0, 0, 1, [], [], 0.000
77631:0, 1284:4, 0, 1, [], [], 0.000
77631:0, 1286:0, 0, 0, [], [], 0.000
77631:0, 1340:0, 0, 1, [], [], 0.000
77631:0, 1360:3, 0, 2, [], [], 0.000
77631:0, 1367:5, 0, 2, [], [], 0.000
77631:0, 1410:0, 0, 1, [], [], 0.000
77631:0, 1412:0, 0, 1, [], [], 0.000
77631:0, 1418:0, 0, 0, [], [], 0.000
77631:0, 1460:0, 0, 1, [], [], 0.000
77631:0, 1473:4, 0, 9, [], [], 0.000
77631:0, 1489:4, 0, 1, [], [], 0.000
77631:0, 1500:0, 0, 0, [], [], 0.000
77631:0, 1519:4, 0, 9, [], [], 0.000
77631:0, 1548:0, 0, 1, [], [], 0.000
77631:0, 1550:1, 0, 0, [], [], 0.000
77631:0, 1663:2, 0, 3, [], [], 0.000
77631:0, 1675:0, 0, 1, [], [], 0.000
77631:0, 1676:2, 0, 5, [], [], 0.000
77631:0, 1677:0, 0, 1, [], [], 0.000
77631:0, 1683:4, 0, 7, [], [], 0.000
77631:0, 1605:0, 0, 0, [], [], 0.000
77631:0, 1778:2, 0, 5, [], [], 0.000
77631:0, 1792:0, 0, 1, [], [], 0.000
77631:0, 1868:2, 0, 5, [], [], 0.000
77631:0, 1874:4, 0, 1, [], [], 0.000
77631:0, 1876:2, 0, 5, [], [], 0.000
77631:0, 1885:5, 0, 4, [], [], 0.000
77631:0, 1949:0, 0, 0, [], [], 0.000
77631:0, 1981:5, 0, 2, [], [], 0.000
77631:0, 1985:4, 0, 3, [], [], 0.000
77631:0, 2068:3, 0, 10, [], [], 0.000
77631:0, 2119:0, 0, 1, [], [], 0.000
77631:0, 2177:2, 0, 5, [], [], 0.000
77631:0, 2178:3, 0, 5, [], [], 0.000
77631:0, 2198:2, 0, 4, [], [], 0.000
77631:0, 2212:3, 0, 2, [], [], 0.000
77631:0, 2312:5, 0, 0, [], [], 0.000
77631:0, 2343:5, 0, 2, [], [], 0.000
77631:0, 2375:4, 0, 9, [], [], 0.000
77631:0, 2414:0, 0, 0, [], [], 0.000
77631:0, 99848:5, 0, 2, [], [], 0.000
77631:0, 12:1, 1, 4, [], [], 0.000
77631:0, 14:0, 1, 2, [], [], 0.000
77631:0, 34:0, 1, 2, [], [], 0.000
77631:0, 37:1, 1, 4, [], [], 0.000
77631:0, 85:1, 1, 4, [], [], 0.000
77631:0, 115:1, 1, 4, [], [], 0.000
77631:0, 126:1, 1, 1, [], [], 0.000
77631:0, 149:1, 1, 4, [], [], 0.000
77631:0, 166:4, 1, 2, [], [], 0.000
77631:0, 191:0, 1, 2, [], [], 0.000
77631:0, 204:1, 1, 4, [], [], 0.000
77631:0, 207:0, 1, 2, [], [], 0.000
77631:0, 208:1, 1, 4, [], [], 0.000
77631:0, 213:0, 1, 1, [], [], 0.000
77631:0, 214:1, 1, 4, [], [], 0.000
77631:0, 225:1, 1, 4, [], [], 0.000
77631:0, 231:0, 1, 1, [], [], 0.000
77631:0, 245:0, 1, 2, [], [], 0.000
77631:0, 248:0, 1, 3, [], [], 0.000
77631:0, 281:5, 1, 1, [], [], 0.000
77631:0, 285:4, 1, 2, [], [], 0.000
77631:0, 290:0, 1, 2, [], [], 0.000
77631:0, 293:1, 1, 4, [], [], 0.000
77631:0, 295:1, 1, 4, [], [], 0.000
77631:0, 322:1, 1, 5, [], [], 0.000
77631:0, 326:1, 1, 4, [], [], 0.000
77631:0, 344:1, 1, 4, [], [], 0.000
77631:0, 359:0, 1, 2, [], [], 0.000
77631:0, 369:1, 1, 1, [], [], 0.000
77631:0, 385:1, 1, 4, [], [], 0.000
77631:0, 403:0, 1, 2, [], [], 0.000
77631:0, 412:2, 1, 0, [], [], 0.000
77631:0, 435:1, 1, 4, [], [], 0.000
77631:0, 446:1, 1, 4, [], [], 0.000
77631:0, 456:1, 1, 4, [], [], 0.000
77631:0, 461:1, 1, 4, [], [], 0.000
77631:0, 482:1, 1, 4, [], [], 0.000
77631:0, 485:0, 1, 2, [], [], 0.000
77631:0, 498:2, 1, 2, [], [], 0.000
77631:0, 512:1, 1, 1, [], [], 0.000
77631:0, 528:0, 1, 1, [], [], 0.000
77631:0, 578:0, 1, 2, [], [], 0.000
77631:0, 581:2, 1, 0, [], [], 0.000
77631:0, 585:0, 1, 3, [], [], 0.000
77631:0, 630:1, 1, 4, [], [], 0.000
77631:0, 649:0, 1, 2, [], [], 0.000
77631:0, 687:1, 1, 4, [], [], 0.000
77631:0, 702:1, 1, 5, [], [], 0.000
77631:0, 703:1, 1, 4, [], [], 0.000
77631:0, 706:1, 1, 4, [], [], 0.000
77631:0, 712:0, 1, 4, [], [], 0.000
77631:0, 724:0, 1, 1, [], [], 0.000
77631:0, 747:0, 1, 1, [], [], 0.000
77631:0, 751:1, 1, 4, [], [], 0.000
77631:0, 791:1, 1, 2, [], [], 0.000
77631:0, 810:1, 1, 5, [], [], 0.000
77631:0, 833:1, 1, 4, [], [], 0.000
77631:0, 868:3, 1, 3, [], [], 0.000
77631:0, 907:1, 1, 5, [], [], 0.000
77631:0, 931:3, 1, 7, [], [], 0.000
77631:0, 939:3, 1, 7, [], [], 0.000
77631:0, 945:1, 1, 5, [], [], 0.000
77631:0, 949:1, 1, 4, [], [], 0.000
77631:0, 964:1, 1, 4, [], [], 0.000
77631:0, 967:1, 1, 4, [], [], 0.000
77631:0, 968:1, 1, 4, [], [], 0.000
77631:0, 969:1, 1, 5, [], [], 0.000
77631:0, 988:1, 1, 4, [], [], 0.000
77631:0, 991:1, 1, 5, [], [], 0.000
77631:0, 998:1, 1, 1, [], [], 0.000
77631:0, 1012:1, 1, 4, [], [], 0.000
