TQ:Q, TS:S, qindex, sindex, q, s, d
31:0, 2:0, 0, 0, [], [], 0.000
31:0, 2:0, 0, 2, [], [], 0.048
31:0, 2:0, 0, 2, [], [], 0.063
31:0, 2:0, 0, 2, [], [], 0.064
31:0, 2:0, 0, 2, [], [], 0.081
31:0, 2:0, 0, 2, [], [], 0.083
31:0, 2:0, 0, 2, [], [], 0.105
31:0, 2:0, 0, 2, [], [], 0.110
31:0, 2:0, 0, 2, [], [], 0.125
31:0, 2:0, 0, 2, [], [], 0.127
31:0, 2:0, 0, 2, [], [], 0.129
31:0, 2:0, 0, 2, [], [], 0.136
31:0, 2:0, 0, 2, [], [], 0.140
31:0, 2:0, 0, 2, [], [], 0.144
31:0, 2:0, 0, 2, [], [], 0.149
31:0, 2:0, 0, 2, [], [], 0.154
31:0, 2:0, 0, 2, [], [], 0.154
31:0, 2:0, 0, 8, [], [], 0.154
31:0, 2:0, 0, 9, [], [], 0.162
31:0, 2:0, 0, 9, [], [], 0.163
31:0, 2:0, 0, 9, [], [], 0.164
31:0, 2:0, 0, 9, [], [], 0.169
31:0, 2:0, 0, 9, [], [], 0.169
31:0, 2:0, 0, 9, [], [], 0.170
31:0, 2:4, 0, 6, [], [], 0.172
31:0, 2:4, 0, 6, [], [], 0.174
31:0, 2:4, 0, 6, [], [], 0.176
31:0, 2:4, 0, 6, [], [], 0.180
31:0, 2:4, 0, 6, [], [], 0.183
31:0, 2:4, 0, 6, [], [], 0.188
31:0, 2:4, 0, 6, [], [], 0.201
31:0, 2:4, 0, 6, [], [], 0.203
31:0, 2:4, 0, 6, [], [], 0.207
31:0, 2:4, 0, 6, [], [], 0.208
31:0, 2:4, 0, 6, [], [], 0.209
31:0, 2:4, 0, 6, [], [], 0.211
31:0, 2:4, 0, 6, [], [], 0.213
31:0, 2:4, 0, 6, [], [], 0.213
31:0, 2:4, 0, 6, [], [], 0.217
31:0, 2:4, 0, 6, [], [], 0.218
31:0, 2:4, 0, 6, [], [], 0.218
31:0, 2:4, 0, 6, [], [], 0.219
31:0, 2:4, 0, 6, [], [], 0.219
31:0, 2:4, 0, 6, [], [], 0.219
31:0, 2:4, 0, 6, [], [], 0.221
31:0, 2:4, 0, 6, [], [], 0.222
31:0, 2:4, 0, 6, [], [], 0.223
31:0, 2:4, 0, 6, [], [], 0.225
31:0, 2:4, 0, 6, [], [], 0.225
31:0, 2:4, 0, 6, [], [], 0.227
31:0, 2:4, 0, 6, [], [], 0.229
31:0, 2:4, 0, 6, [], [], 0.232
31:0, 2:4, 0, 6, [], [], 0.232
31:0, 2:4, 0, 6, [], [], 0.237
31:0, 2:4, 0, 6, [], [], 0.239
31:0, 2:4, 0, 6, [], [], 0.239
31:0, 2:4, 0, 6, [], [], 0.241
31:0, 2:4, 0, 6, [], [], 0.287
31:0, 2:4, 0, 6, [], [], 0.287
31:0, 2:4, 0, 6, [], [], 0.301
31:0, 2:4, 0, 6, [], [], 0.309
31:0, 2:4, 0, 6, [], [], 0.311
31:0, 2:4, 0, 6, [], [], 0.313
31:0, 2:4, 0, 6, [], [], 0.314
31:0, 2:4, 0, 6, [], [], 0.315
31:0, 2:4, 0, 6, [], [], 0.316
31:0, 2:4, 0, 6, [], [], 0.320
31:0, 2:4, 0, 6, [], [], 0.325
31:0, 2:4, 0, 6, [], [], 0.329
31:0, 2:4, 0, 6, [], [], 0.333
31:0, 2:4, 0, 6, [], [], 0.335
31:0, 2:4, 0, 6, [], [], 0.339
31:0, 2:4, 0, 6, [], [], 0.339
31:0, 2:4, 0, 6, [], [], 0.339
31:0, 2:4, 0, 6, [], [], 0.343
31:0, 2:4, 0, 6, [], [], 0.351
31:0, 2:4, 0, 6, [], [], 0.351
31:0, 2:4, 0, 6, [], [], 0.356
31:0, 2:4, 0, 6, [], [], 0.360
31:0, 2:4, 0, 6, [], [], 0.361
31:0, 2:4, 0, 6, [], [], 0.363
31:0, 2:4, 0, 6, [], [], 0.366
31:0, 2:4, 0, 6, [], [], 0.368
31:0, 2:4, 0, 6, [], [], 0.368
31:0, 2:4, 0, 6, [], [], 0.369
31:0, 2:4, 0, 6, [], [], 0.370
31:0, 2:4, 0, 6, [], [], 0.373
31:0, 2:4, 0, 6, [], [], 0.374
31:0, 2:4, 0, 6, [], [], 0.375
31:0, 2:4, 0, 6, [], [], 0.377
31:0, 2:4, 0, 6, [], [], 0.377
31:0, 2:4, 0, 6, [], [], 0.378
31:0, 2:4, 0, 6, [], [], 0.380
31:0, 2:4, 0, 6, [], [], 0.380
31:0, 2:4, 0, 6, [], [], 0.380
31:0, 2:4, 0, 6, [], [], 0.380
31:0, 2:4, 0, 6, [], [], 0.381
31:0, 2:4, 0, 6, [], [], 0.385
31:0, 2:4, 0, 6, [], [], 0.391
31:0, 2:4, 0, 6, [], [], 0.394
31:0, 1:1, 1, 1, [], [], 0.000
31:0, 1:1, 1, 1, [], [], 0.026
31:0, 1:1, 1, 1, [], [], 0.028
31:0, 1:1, 1, 1, [], [], 0.029
31:0, 1:1, 1, 1, [], [], 0.036
31:0, 1:1, 1, 1, [], [], 0.044
31:0, 1:1, 1, 1, [], [], 0.045
31:0, 1:1, 1, 1, [], [], 0.045
31:0, 1:1, 1, 1, [], [], 0.047
31:0, 1:1, 1, 1, [], [], 0.050
31:0, 1:1, 1, 1, [], [], 0.065
31:0, 1:1, 1, 1, [], [], 0.072
